symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,current_market_cap,market_cap_bucket,trade_date,trade_close,reporting_lag_days,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date
SYK,2023-12-31,,20498000000.0,13058000000.0,3924000000.0,3165000000.0,5064000000.0,1388000000.0,7111000000.0,3711000000.0,-575000000.0,3136000000.0,39912000000.0,12995000000.0,18593000000.0,2971000000.0,12518000000.0,7921000000.0,18449000000.0,,0.11106293024012137,,0.6370377597814421,0.19143331056688456,0.15440530783491072,0.24704849253585714,0.18104205288320813,0.15299053566201581,0.028051517221192313,0.06771392330959118,0.3469118938433018,0.3255913008618962,0.6989189479911795,0.07443876528362398,1.580356015654589,0.5135798757265985,2024-03-30,117599756288.0,large_cap,2024-04-01,348.06298828125,90,-0.04899666191099461,2024-07-01,0.023251413725234427,2024-09-30,0.07409721140856274,2025-04-02
TMO,2023-12-31,,42857000000.0,17100000000.0,7318000000.0,5995000000.0,11079000000.0,1337000000.0,8445000000.0,8406000000.0,-1479000000.0,6927000000.0,98726000000.0,34917000000.0,46735000000.0,8077000000.0,24589000000.0,14012000000.0,44915000000.0,,-0.04581988199933207,,0.39900133000443333,0.17075390251300837,0.13988379961266537,0.25851086170287235,0.19614065380217935,0.16163053876846256,0.03451011503371678,0.031196770655902185,0.19705065683552278,0.3536758300751575,0.7471274205627474,0.08181228855620606,1.7548529831572937,0.4341004396005105,2024-03-30,162896560128.0,large_cap,2024-04-01,573.6641235351562,90,-0.06123623018959745,2024-07-01,0.07262084455936546,2024-09-30,-0.15060576685835902,2025-04-02
TRV,2023-12-31,,41373000000.0,,,2991000000.0,,,5176000000.0,7711000000.0,,7711000000.0,125978000000.0,8031000000.0,24921000000.0,500000000.0,,,36896000000.0,,0.12134106678230694,,,,0.07229352476252629,,0.18637758924902714,0.18637758924902714,,0.0,0.1251057452928238,0.063749226055343,0.3222583363428434,0.00396894695899284,,0.32841448506882154,2024-03-30,63742373888.0,large_cap,2024-04-01,220.68838500976562,90,-0.10599691599978267,2024-07-01,0.03571719460799172,2024-09-30,0.17977431291387402,2025-04-02
TSLA,2023-12-31,,96773000000.0,17660000000.0,8891000000.0,14999000000.0,14796000000.0,3969000000.0,4800000000.0,13256000000.0,-8899000000.0,4357000000.0,106618000000.0,9573000000.0,62634000000.0,16398000000.0,49616000000.0,28748000000.0,81462000000.0,,0.18795266504627928,,0.18248891736331416,0.0918747997891974,0.15499157822946483,0.15289388569125686,0.13698035609105846,0.04502288861562626,0.0919574674754322,0.04101350583323861,0.04960061174087814,0.08978784070232043,0.15284031037455695,0.1538014218987413,1.7258939752330598,0.9076609953291189,2024-03-30,1585816797184.0,large_cap,2024-04-01,175.22000122070312,90,0.19769432227098704,2024-07-01,0.49315148419197485,2024-09-30,0.6137427679244616,2025-04-02
TXN,2023-12-31,,17519000000.0,11019000000.0,7331000000.0,6510000000.0,9009000000.0,1863000000.0,1825000000.0,6420000000.0,-5071000000.0,1349000000.0,32348000000.0,11223000000.0,16897000000.0,2964000000.0,15122000000.0,3320000000.0,20028000000.0,,-0.12527461553824648,,0.628974256521491,0.4184599577601461,0.37159655231462985,0.5142416804612135,0.36645927278954277,0.07700211199269365,0.28945716079684913,0.1063416861693019,0.10417261259204293,0.3469457153456164,0.6642007456945019,0.09162853963150736,4.554819277108434,0.5415790775318412,2024-03-30,275512393728.0,large_cap,2024-04-01,162.4736328125,90,0.13185075853654138,2024-07-01,0.20929336866558867,2024-09-30,0.057784973373083304,2025-04-02
UBER,2023-12-31,,37281000000.0,14824000000.0,1110000000.0,1887000000.0,3777000000.0,3164000000.0,7038000000.0,3585000000.0,-223000000.0,3362000000.0,38699000000.0,11224000000.0,11249000000.0,4680000000.0,11297000000.0,9454000000.0,31877000000.0,,0.16952661793769797,,0.39762881896944824,0.029773879456023174,0.0506155950752394,0.10131166009495453,0.09616158364850728,0.0901799844424774,0.005981599206029881,0.08486896810707867,0.18878248974008208,0.290033334194682,0.9977775802293537,0.12093335745109693,1.194943939073408,0.9633582263107574,2024-03-30,152853118976.0,large_cap,2024-04-01,76.4000015258789,90,-0.06937176630765574,2024-07-01,-0.016230338206858597,2024-09-30,-0.024869129423188863,2025-04-02
UNH,2023-12-31,,371622000000.0,90958000000.0,32358000000.0,22381000000.0,36330000000.0,,,29068000000.0,-3386000000.0,25682000000.0,273720000000.0,62537000000.0,88756000000.0,25427000000.0,78437000000.0,99054000000.0,324162000000.0,,0.14640827734281014,,0.2447594598812772,0.08707234770815506,0.06022517504345814,0.09776062773463358,0.07821926581311117,0.06910785690836388,0.009111408904747298,0.0,0.0,0.22847069998538652,0.7045946189553383,0.0928941984509718,0.7918610051083248,1.357672073651907,2024-03-30,357672681472.0,large_cap,2024-04-01,468.77325439453125,90,0.01439342657610343,2024-07-01,0.20327246786324804,2024-09-30,0.08549556330603902,2025-04-02
UNP,2023-12-31,,24119000000.0,10529000000.0,9082000000.0,6379000000.0,11891000000.0,,,8379000000.0,-3606000000.0,4773000000.0,67132000000.0,34179000000.0,14788000000.0,1055000000.0,4148000000.0,5106000000.0,24875000000.0,,-0.030391959798995005,,0.4365438036402836,0.37654960819271116,0.2644802852522907,0.49301380654255983,0.3474024627886728,0.1978937766905759,0.14950868609809695,0.0,0.0,0.5091312637788238,2.3112658912631865,0.015715307156050767,0.8123775949862906,0.3592772448310791,2024-03-30,160635043840.0,large_cap,2024-04-01,232.46841430664062,90,-0.07052021489919624,2024-07-01,0.024268643686761848,2024-09-30,0.002138358587598921,2025-04-02
UPS,2023-12-31,,90958000000.0,17238000000.0,9141000000.0,6708000000.0,12726000000.0,,,10238000000.0,-5158000000.0,5080000000.0,70857000000.0,26729000000.0,17306000000.0,3169000000.0,19413000000.0,17676000000.0,100338000000.0,,-0.09348402399888378,,0.1895160403702808,0.10049693265023417,0.07374832340200972,0.13991072802832077,0.11255744409507684,0.055849952725433714,0.056707491369643134,0.0,0.0,0.3772245508559493,1.5444932393389577,0.04472388049169454,1.0982688391038697,1.2836840396855638,2024-03-30,84091117568.0,large_cap,2024-04-01,131.41543579101562,90,-0.06880266944032831,2024-07-01,-0.054240945831623644,2024-09-30,-0.21508388677682821,2025-04-02
UPST,2023-12-31,,508119000.0,,,-240132000.0,,,489949000.0,-111712000.0,-12086000.0,-123798000.0,2017100000.0,1102748000.0,635305000.0,377324000.0,,,837760000.0,,-0.39347903934301,,,,-0.4725900822445136,,-0.21985401057626264,-0.24363977729626327,0.02378576672000063,0.0,0.9642406601603167,0.5466997174160924,1.735777303814703,0.18706261464478707,,0.25190570621188835,2024-03-30,2824448512.0,low_cap,2024-04-01,26.43000030517578,90,-0.13356037252690567,2024-07-01,0.5138099833354166,2024-09-30,0.8021188239936516,2025-04-02
URI,2023-12-31,,14332000000.0,5813000000.0,3855000000.0,2424000000.0,6627000000.0,,1527000000.0,4704000000.0,-4070000000.0,634000000.0,25589000000.0,12662000000.0,8130000000.0,363000000.0,2933000000.0,3637000000.0,11642000000.0,,0.23105995533413504,,0.4055958693831984,0.26897850962880265,0.1691320122802121,0.46239185040468883,0.3282165782863522,0.044236673178900364,0.28397990510745186,0.0,0.10654479486463857,0.4948219938254719,1.5574415744157442,0.01418578295361288,0.8064338740720374,0.5600844112704678,2024-03-30,60212740096.0,large_cap,2024-04-01,696.218017578125,90,-0.09544154049378806,2024-07-01,0.14560584547722089,2024-09-30,-0.08189703086815658,2025-04-02
USB,2023-12-31,,28013000000.0,,,5429000000.0,,,11142000000.0,8393000000.0,,8393000000.0,663491000000.0,62935000000.0,55306000000.0,61192000000.0,,,24184000000.0,,0.15832782004631163,,,,0.1938028772355692,,0.29961089494163423,0.29961089494163423,,0.0,0.39774390461571413,0.09485433864212174,1.1379416338191155,0.09222732486198004,,0.042220617913430625,2024-03-30,82458165248.0,large_cap,2024-04-01,40.273841857910156,90,-0.09600393879410996,2024-07-01,0.0652209329705975,2024-09-30,0.024473869211651955,2025-04-02
VRTX,2023-12-31,,9869200000.0,8607000000.0,3780400000.0,3619600000.0,4605200000.0,3690000000.0,1136600000.0,3537300000.0,-258400000.0,3278900000.0,22730200000.0,808400000.0,17580400000.0,10369100000.0,14144200000.0,3547400000.0,8930700000.0,,0.10508694727177037,,0.8721071616747051,0.38305029789648604,0.36675718396627893,0.46662343452356825,0.3584181088639403,0.3322356421999757,0.02618246666396466,0.37389048757751386,0.11516637620070523,0.035565019225523756,0.04598302655229688,0.456181643804278,3.987201894345154,0.4341888764727103,2024-03-30,110900281344.0,large_cap,2024-04-01,420.4800109863281,90,0.12074293114333723,2024-07-01,0.10606919335194664,2024-09-30,0.14985249619891117,2025-04-02
WFC,2023-12-31,,82597000000.0,,,19142000000.0,,,37338000000.0,40358000000.0,,40358000000.0,1932468000000.0,219471000000.0,185735000000.0,237219000000.0,,,74368000000.0,,0.11065243115318424,,,,0.2317517585384457,,0.4886133878954441,0.4886133878954441,,0.0,0.4520503165974551,0.1135703152652463,1.1816351253129458,0.12275442594650986,,0.0427417168097997,2024-03-30,224679100416.0,large_cap,2024-04-01,54.73518371582031,90,0.05777335609994072,2024-07-01,-0.006269853991706431,2024-09-30,0.28478043001010556,2025-04-02
WING,2023-12-31,,460055000.0,222826000.0,112689000.0,70175000.0,125776000.0,,96898000.0,121601000.0,-40833000.0,80768000.0,377825000.0,732514000.0,-457366000.0,90216000.0,144344000.0,71004000.0,357521000.0,,0.2867915451120353,,0.4843464368390736,0.24494679983914966,0.15253610981295715,0.2733933986153829,0.26431839671343643,0.17556161763267436,0.08875677908076209,0.0,0.2106226429448653,1.938765301396149,1.60159259761329,0.23877721167207042,2.0328995549546502,1.2176404420035731,2024-03-30,3518718208.0,low_cap,2024-04-01,364.059814453125,90,0.15519352342325488,2024-07-01,0.13269327362259253,2024-09-30,-0.35632559823067367,2025-04-02
WM,2023-12-31,,20426000000.0,7820000000.0,3823000000.0,2304000000.0,5592000000.0,,1870000000.0,4719000000.0,-2895000000.0,1824000000.0,32823000000.0,16229000000.0,6903000000.0,458000000.0,3804000000.0,4226000000.0,19698000000.0,,0.03695806680881297,,0.38284539312640753,0.18716341917164397,0.11279741505923822,0.27376872613335945,0.23102908058356997,0.0892979535885636,0.14173112699500637,0.0,0.09154998531283658,0.4944398744782622,2.3510068086339273,0.013953630076470767,0.9001419782300047,0.6223075282576243,2024-03-30,88274386944.0,large_cap,2024-04-01,206.7373046875,90,-0.013018188560172672,2024-07-01,-0.01777110425651518,2024-09-30,0.11764455370596938,2025-04-02
XOM,2023-12-31,,334697000000.0,84142000000.0,44461000000.0,36010000000.0,74273000000.0,,9919000000.0,55369000000.0,-21919000000.0,33450000000.0,376317000000.0,41573000000.0,204802000000.0,31539000000.0,96609000000.0,65316000000.0,398675000000.0,,-0.16047657866683385,,0.25139753269374987,0.1328395533870934,0.10758984992396108,0.22191116143855488,0.16543022494973064,0.09994114079301578,0.06548908415671488,0.0,0.029635760105408773,0.11047335092488514,0.20299118172674094,0.08380966047242086,1.4791015983832445,0.889401754371979,2024-03-30,654570029056.0,large_cap,2024-04-01,108.67317962646484,90,-0.009370464541202606,2024-07-01,0.018236646966925285,2024-09-30,0.04859874090240446,2025-04-02
YUM,2023-12-31,,7076000000.0,3496000000.0,2303000000.0,1597000000.0,2484000000.0,,1193000000.0,1603000000.0,-285000000.0,1318000000.0,6231000000.0,12031000000.0,-7858000000.0,512000000.0,1609000000.0,1277000000.0,6842000000.0,,0.034200526161940914,,0.49406444318824194,0.3254663651780667,0.22569248162803843,0.3510457885811193,0.22654041831543245,0.18626342566421708,0.04027699265121538,0.0,0.16859807801017523,1.930829722355962,1.5310511580554849,0.08216979618038837,1.259984338292874,1.1356122612742738,2024-03-30,41334915072.0,mid_cap,2024-04-01,135.1665802001953,90,-0.07213394884806601,2024-07-01,0.004464073543873237,2024-09-30,0.1485301261182057,2025-04-02
ZTS,2023-12-31,,8544000000.0,5983000000.0,3069000000.0,2344000000.0,3666000000.0,614000000.0,2151000000.0,2353000000.0,-732000000.0,1621000000.0,14286000000.0,6755000000.0,4997000000.0,2039000000.0,6343000000.0,1889000000.0,8080000000.0,,0.05742574257425748,,0.7002574906367042,0.3591994382022472,0.2743445692883895,0.42907303370786515,0.27539794007490637,0.1897237827715356,0.08567415730337079,0.07186329588014981,0.2517556179775281,0.4728405431891362,1.3518110866519912,0.14272714545709086,3.3578613022763366,0.5980680386392272,2024-03-30,31115112448.0,mid_cap,2024-04-01,162.18231201171875,90,0.03623557924804155,2024-07-01,0.1759259294105251,2024-09-30,-0.010635275167987346,2025-04-02
ADSK,2024-01-31,,5497000000.0,4986000000.0,1128000000.0,906000000.0,1267000000.0,1373000000.0,2443000000.0,1313000000.0,-61000000.0,1252000000.0,9912000000.0,2626000000.0,1855000000.0,1892000000.0,3579000000.0,4351000000.0,5005000000.0,,0.09830169830169821,,0.9070402037474986,0.20520283791158814,0.16481717300345644,0.23048935783154448,0.23885755866836456,0.22776059668910315,0.011096961979261416,0.2497726032381299,0.4444242313989449,0.2649313962873285,1.415633423180593,0.19087974172719935,0.8225695242472995,0.5545803066989508,2024-04-30,49961189376.0,mid_cap,2024-04-30,212.85000610351562,90,0.1628846472857708,2024-07-31,0.3608644367209397,2024-10-29,0.3154333202048729,2025-05-02
ASAN,2024-01-31,,652504000.0,587980000.0,-269997000.0,-257030000.0,-235029000.0,324688000.0,533289000.0,-17931000.0,-13161000.0,-31092000.0,961960000.0,277881000.0,326396000.0,236663000.0,659716000.0,367213000.0,547212000.0,,0.1924153710079457,,0.9011132498804605,-0.4137859691281586,-0.393913294018121,-0.3601954930544487,-0.02748029130855903,-0.04765028260363155,0.02016999129507252,0.4976030798278631,0.8172961391807559,0.2888695995675496,0.8513615362933369,0.2460216641024575,1.7965485971357222,0.6783067903031311,2024-04-30,1476145920.0,low_cap,2024-04-30,14.869999885559082,90,-0.021519818243911693,2024-07-31,-0.1815736267682979,2024-10-29,0.09414933308534801,2025-05-02
CHWY,2024-01-31,,11147700000.0,3161500000.0,-23600000.0,39600000.0,161600000.0,,3185100000.0,486200000.0,-143300000.0,342900000.0,3186851000.0,527795000.0,510244000.0,602232000.0,2104348000.0,2110877000.0,10119000000.0,,0.10166024310702637,,0.28360110157252166,-0.0021170286247387355,0.0035523022686294032,0.014496263803295746,0.043614377853727675,0.03075970828063188,0.012854669573095796,0.0,0.28571813019726044,0.16561646590945106,1.0343972687576923,0.1889740060015357,0.9969069727890351,3.4980298733765713,2024-04-30,8866885632.0,low_cap,2024-04-30,14.989999771118164,90,0.6130754285776816,2024-07-31,0.7805204097122347,2024-10-29,1.4456304474431283,2025-05-02
CRM,2024-01-31,,34857000000.0,26316000000.0,5999000000.0,4136000000.0,9958000000.0,4906000000.0,14520000000.0,10234000000.0,-736000000.0,9498000000.0,99823000000.0,12588000000.0,59646000000.0,8472000000.0,29074000000.0,26631000000.0,31352000000.0,,0.11179510079101806,,0.7549703072553576,0.17210316435723097,0.11865622400091803,0.2856814986946668,0.2935995639326391,0.2724847232980463,0.021114840634592763,0.14074647846917404,0.41655908425854205,0.12610320266872363,0.21104516648224525,0.08487022028991315,1.0917351958244152,0.3491880628712822,2024-04-30,141940506624.0,large_cap,2024-04-30,265.3948974609375,90,-0.036205823978952334,2024-07-31,0.11484063630488728,2024-10-29,0.028815288059739208,2025-05-02
CRWD,2024-01-31,,3055555000.0,2296626000.0,-19141000.0,72181000.0,276681000.0,780319000.0,1535448000.0,1166207000.0,-237112000.0,929095000.0,6646520000.0,792874000.0,2303950000.0,3375069000.0,4757307000.0,2697279000.0,2241236000.0,,0.3633347849133246,,0.7516231912042166,-0.006264328411696075,0.023622877022341275,0.09055016191821126,0.3816678148486936,0.30406750983045633,0.07760030501823728,0.2553771737049407,0.502510345910972,0.11929159921282115,0.3441368085244905,0.5077949062065562,1.763743016573369,0.4597225314901633,2024-04-30,151215063040.0,large_cap,2024-04-30,292.5400085449219,90,-0.2070827923072004,2024-07-31,0.06289735885359726,2024-10-29,0.5060503647473267,2025-05-02
FIVE,2024-01-31,,3559369000.0,1273825000.0,385571000.0,301106000.0,516318000.0,,757507000.0,499619000.0,-335050000.0,164569000.0,3872037000.0,1738550000.0,1584956000.0,179749000.0,1203542000.0,715926000.0,3076308000.0,,0.15702621454028654,,0.35787944436218894,0.10832566109330052,0.08459533136350854,0.14505885734241097,0.14036729543916351,0.046235442293282886,0.09413185314588063,0.0,0.21282058701977793,0.4490013912573666,1.0969074220356905,0.04642233532375853,1.6810983258046224,0.9192497385742956,2024-04-30,11813208064.0,mid_cap,2024-04-30,146.33999633789062,90,-0.5029383648758807,2024-07-31,-0.38130379129929937,2024-10-29,-0.4238759076915185,2025-05-02
GTLB,2024-01-31,,579906000.0,520198000.0,-187440000.0,-425677000.0,-180905000.0,200840000.0,506798000.0,35040000.0,-1598000.0,33442000.0,1321403000.0,410000.0,559771000.0,287996000.0,1284459000.0,677157000.0,424336000.0,,0.3666198484220051,,0.8970384855476577,-0.32322479850182617,-0.7340448279548755,-0.31195573075636396,0.06042358589150656,0.057667966877390474,0.002755619014116081,0.3463319917365918,0.8739312923128921,0.0003102762745354748,0.000732442373756411,0.21794713649053316,1.8968407621866126,0.43885627624577817,2024-04-30,3995034624.0,low_cap,2024-04-30,52.470001220703125,90,-0.02363258337370744,2024-07-31,0.04307219876033619,2024-10-29,-0.11282641215770961,2025-05-02
HD,2024-01-31,,152669000000.0,50960000000.0,21689000000.0,15143000000.0,25114000000.0,,26598000000.0,21172000000.0,-3226000000.0,17946000000.0,76530000000.0,52243000000.0,1044000000.0,3760000000.0,29775000000.0,22015000000.0,157403000000.0,,-0.030075665648049865,,0.33379402498215094,0.1420655142825328,0.09918844035134834,0.1644996692190294,0.138679103157812,0.11754842174901257,0.02113068140879943,0.0,0.17422004467180632,0.6826473278452895,50.0411877394636,0.049131059715144386,1.3524869407222349,1.994890892460473,2024-04-30,296328200192.0,large_cap,2024-04-30,318.0711669921875,90,0.10920756866166026,2024-07-31,0.19751268306929703,2024-10-29,0.11777859480918118,2025-05-02
LOW,2024-01-31,,86377000000.0,28844000000.0,11557000000.0,7726000000.0,13581000000.0,,15570000000.0,8140000000.0,-1964000000.0,6176000000.0,41795000000.0,40145000000.0,-15050000000.0,921000000.0,19071000000.0,15568000000.0,97059000000.0,,-0.11005676959375221,,0.3339314863910532,0.1337971913819651,0.08944510691503525,0.1572293550366417,0.09423804948076456,0.07150051518344004,0.02273753429732452,0.0,0.18025631823286292,0.9605215934920445,2.667441860465116,0.02203612872353152,1.225012846865365,2.066682617537983,2024-04-30,122328940544.0,large_cap,2024-04-30,219.4510498046875,90,0.08206713918507824,2024-07-31,0.1639380601120406,2024-10-29,0.015294594388630678,2025-05-02
